sample_id,price
258613,13.917996
196341,52.134438
293421,9.253045
11921,13.528551
67710,38.031418
152223,31.868809
196612,84.54327
187385,10.646666
232011,12.844767
221974,14.873349
80653,6.211513
107306,24.213549
159198,7.272202
46791,3.5102134
84959,7.18662
139381,28.009748
49992,3.7596781
131494,31.069052
185258,18.057758
294988,12.57049
102921,54.687748
31639,15.732589
3902,22.094198
11973,3.4278994
13118,43.11411
23784,26.105146
146103,41.286102
163653,18.588215
159972,11.079311
273078,6.7135057
298111,10.021072
185097,9.627054
97662,8.705476
228347,49.31061
163965,4.573457
192940,5.135459
272107,13.278301
34803,2.3717196
262752,14.162827
33641,8.609865
260283,20.429293
151607,21.960884
101396,238.76508
107403,12.261415
254427,16.19963
87713,9.444328
171238,30.162344
44005,14.026327
78867,13.827826
230139,30.824102
63988,13.881683
216217,8.349267
297100,7.3913193
101343,267.1192
150103,2.6009095
232444,5.1592927
46899,21.466484
78677,10.293084
292644,7.6757665
214177,66.901955
42816,56.92697
76853,9.487282
9580,24.793575
156511,9.486721
105240,14.680753
131156,24.042793
181979,64.08192
17835,6.488313
187704,11.363668
269513,26.057516
258086,26.152409
48082,5.256849
137996,42.37806
208505,7.671147
280517,30.955421
258699,14.815129
148766,29.01356
225630,16.232609
39957,15.340857
192347,13.492717
251906,19.796398
139522,18.750153
288952,10.568504
30203,36.771023
111017,14.009785
235546,4.837138
31894,7.807286
264736,4.0738807
272112,6.016447
154665,6.483771
126764,1.489397
65235,21.929737
214198,57.6787
66752,27.479723
32516,7.335728
165931,1.6600194
283449,5.8378186
250613,51.108505
10840,45.376812
153545,32.85959
156457,9.302302
53167,7.7990584
19735,29.66712
192685,20.849388
283948,26.405561
158930,13.612602
165510,47.196037
93511,31.648054
63416,6.9855156
198762,15.263034
197225,13.409201
40535,9.772037
181458,5.1442986
101855,59.593666
146549,42.192062
271516,4.572006
216495,11.372828
285865,19.9524
164170,13.074728
187107,2.7557914
75953,8.675993
166484,7.3019514
53078,7.0172305
236632,3.771993
29268,9.591799
96362,14.83274
46608,24.361887
92922,20.852745
94716,21.240372
181395,9.377011
254167,10.028146
154723,27.331516
197786,3.1301343
140328,20.018105
17610,11.374945
53045,77.254944
55400,28.343868
20904,26.403223
290107,19.467098
90209,3.1067722
205431,12.259739
248987,24.140675
67680,9.040559
126320,9.94306
2200,90.06546
39138,24.824581
173363,2.0067582
150386,28.184185
221228,37.626396
33480,25.814617
29387,81.64431
212667,1.8628356
291694,17.83597
1447,28.36021
108951,27.945559
3214,12.562765
195176,82.59972
265767,5.709455
191587,38.165176
167083,8.473864
129494,18.145554
60629,23.57188
148812,70.8907
152670,4.491232
170795,9.126628
91183,48.865562
210768,52.21752
7456,26.151302
27271,8.586007
49080,6.9465694
209028,10.83923
10124,6.019243
18576,20.944551
8246,20.358337
269931,16.426838
186029,11.609871
222057,43.408592
116279,26.42974
156612,47.36994
185250,10.185196
254343,6.0291395
282873,4.3346996
113511,8.044329
214337,40.351624
112954,20.559586
262439,7.382069
109706,4.485529
87256,16.389896
277336,11.022137
87237,3.374961
40027,2.7069883
79434,17.154844
100911,4.8047647
189824,14.410895
221988,23.836157
22822,16.862167
120956,46.720016
75635,8.771693
122723,12.200911
194411,31.731464
88571,48.467796
280349,19.564072
225321,24.291939
35060,2.7398582
242785,12.9462385
242259,5.739564
114203,14.161619
285817,35.559265
150197,5.402929
226679,29.457376
173450,4.976852
286976,5.7619424
199124,5.6169963
22338,21.261513
278028,6.7663746
328,3.4912128
202793,9.53991
103766,14.804537
59134,15.956428
282030,5.356566
292124,6.468086
204468,36.04888
285592,4.1543446
259095,19.308107
41125,8.066459
294835,20.168972
35102,14.249514
180971,7.1214147
227280,21.633018
1157,19.075459
155784,7.2887597
270825,31.72739
212408,5.4124737
2659,26.68909
259208,31.46069
216114,2.140613
194539,19.631966
153379,4.4313955
30560,48.767647
249631,77.09209
5732,3.9461923
147845,23.971956
185161,10.420479
38479,4.3036137
161314,12.382025
46331,53.994656
211821,32.910534
167620,7.615846
293441,11.47167
130903,80.005646
251516,35.095745
141766,31.97923
135577,17.72306
266757,8.898148
270961,3.3024743
170493,3.373945
215955,41.22374
20570,37.71236
214995,21.89924
46513,49.83123
18063,76.789894
105743,3.7506673
295467,29.509552
52112,161.64166
179561,8.484268
172838,5.4606137
189458,17.749273
176343,12.092878
5741,26.024906
253508,34.067123
55372,14.686593
252131,8.869272
88546,20.976332
25965,6.416982
59344,9.979485
108600,21.181767
91947,29.461327
267305,9.644239
83907,65.65084
272540,68.46976
210655,18.904846
248081,23.444773
294137,68.8279
193034,7.0983243
65762,37.64845
30159,9.616875
8185,13.108277
8101,21.440086
84283,2.506002
125960,3.028659
245413,47.572746
149070,9.049856
267570,8.481687
11040,39.324837
279950,35.956398
16581,13.726553
249936,3.5985267
253592,8.745509
147429,40.96404
72305,7.4420686
15092,10.214579
129050,11.802359
191054,17.075941
232324,11.824642
122906,85.095215
101400,35.457504
263273,6.153444
203262,6.716611
185074,5.736702
155676,28.873205
199670,21.46434
115017,18.379559
239606,5.474609
236950,20.894615
211197,14.432556
239728,18.65153
53021,13.063551
281326,15.198714
136085,12.2375965
148717,35.206318
237096,4.497489
174810,12.206876
232564,8.793865
70635,70.73117
118717,15.234169
147318,143.9214
298314,5.654165
84539,17.948261
140628,6.262
212298,32.88953
132781,13.013239
284287,0.9141268
246771,16.076605
38456,17.130604
67089,22.470562
208711,42.007088
222575,30.027807
217133,31.385769
280552,25.342869
225200,27.314095
133105,13.9401245
180336,7.7945786
101177,6.9121585
162774,12.31469
175219,7.304832
150388,14.039104
289765,42.21013
37268,26.091572
265841,42.363663
110097,19.75151
263812,17.861149
35453,18.567911
66374,6.987625
110340,13.733612
189604,40.160633
175256,5.858238
140443,11.556637
203042,32.415794
35146,12.620193
146579,86.18933
176932,203.58566
5561,77.05906
112596,20.82546
117958,27.199451
237965,6.051692
198614,27.513151
151442,28.373247
211397,98.76687
24325,12.782557
30810,28.500847
154770,27.35268
284038,27.258072
276926,63.35701
133188,7.7477856
15975,6.79637
195000,7.986323
103116,18.446894
11296,24.73666
71930,13.199684
224581,12.955278
65875,15.915
70453,18.153364
77973,8.291203
21230,51.432983
146369,11.662116
244723,20.928013
274954,26.206602
29752,8.34694
11969,71.94462
66809,23.721972
274719,2.5784492
84354,26.12641
34990,2.621855
215035,88.07486
64664,14.860766
184908,1.8940834
203312,26.09488
163804,2.35044
278981,5.631153
28086,10.111914
83426,10.836066
161889,153.78964
225609,22.07713
229943,8.829099
23093,4.0527477
36166,7.6456647
245495,2.7830863
86918,18.299763
135,4.0750513
86500,9.933853
22081,10.8469925
146679,39.444393
102137,61.95726
224752,100.85278
34069,3.9244196
73531,58.003494
143722,54.005016
252433,0.8358508
105023,8.813213
114087,10.607482
175566,6.2421665
77396,6.3387313
60267,10.380238
225438,11.192684
282194,8.283758
26835,37.13326
277790,7.696252
167988,12.779432
212570,203.935
75711,4.516999
288971,10.196097
52740,19.117508
93172,0.11553624
101254,16.733084
296665,16.896654
155039,10.9839
52064,49.518852
129748,20.570568
78406,6.173943
216537,24.913433
32226,2.4791713
252639,22.91986
252909,8.921044
294888,4.228691
54856,4.081337
101926,7.6130466
16517,7.4527106
260543,18.817717
13238,23.802711
231108,13.654277
82693,14.530869
225894,61.205807
147795,63.815765
260740,23.928276
136304,9.934748
223855,7.3646073
220895,25.24314
120846,14.122633
101641,8.642214
46421,153.98958
72861,6.3293076
130588,33.268356
194233,29.487019
164349,18.0638
259625,36.827076
217025,9.722716
137262,24.761757
130335,29.710707
202045,12.385905
11380,8.313341
175082,1.7205443
157940,12.220306
15093,48.013103
155523,38.24662
168224,4.300348
172617,31.964546
249949,18.54512
62721,19.280087
297860,79.65383
181284,19.400276
52911,13.752249
237393,76.92243
55468,41.930325
46201,14.070752
274020,15.468985
28429,57.478565
186909,15.6388
143018,23.96311
151030,9.655714
140449,6.113706
64088,4.1544476
146615,60.04192
55617,48.68435
298598,6.5707145
32084,26.75725
44267,7.6945353
134558,16.767529
26075,7.384906
158991,27.063433
155940,5.5402594
203504,14.112043
243076,1.727232
116987,4.456626
287854,5.9899607
217942,14.564638
150347,4.2853303
246614,113.214264
154164,13.761403
463,11.129058
85537,2.633288
113473,3.6175437
173912,19.622166
213301,50.08899
232860,12.027722
245673,15.505096
268990,7.774269
5905,35.873978
135473,17.68121
165677,7.6851664
231927,9.381708
206982,14.913724
129750,12.3660145
261503,15.433719
237176,10.41213
186883,6.9581747
195386,41.068314
244283,21.380148
115295,29.07357
253882,12.320806
127916,9.14213
9129,8.734586
298714,6.103659
165541,3.4703221
97985,6.4026003
93038,5.311186
278065,30.02618
149150,25.090248
86827,5.4590135
59891,3.1311045
181901,4.006068
12749,1.2369579
262263,7.81936
140279,2.2807653
77741,3.5671678
254403,13.478115
85369,6.085361
147213,92.287
25881,3.6724727
206344,16.720295
210394,10.461708
111684,35.20426
182902,31.716358
63837,15.683882
177869,34.348186
292902,36.90772
66941,91.43899
200256,28.968569
126558,7.3741155
92666,12.914222
253474,26.901615
154895,4.383144
19598,11.203151
60061,27.998842
185833,29.966667
255802,12.667568
144511,1.8541913
12383,38.711163
255502,45.09474
167834,14.72406
30458,1.7633797
93477,19.077576
73056,6.1811256
280301,3.579342
295290,13.170869
292795,37.13257
279875,92.86188
181070,15.594951
235640,28.950567
216134,31.631588
66938,4.7937984
157955,99.64049
206777,15.981151
135924,15.938795
119431,12.978052
218409,48.0598
75887,17.773079
257694,11.7858715
98082,27.698454
236993,8.81523
103106,16.856483
205371,32.05978
114779,17.425774
229815,12.210859
94525,4.560202
48120,5.583932
297507,2.0236897
210093,3.9854646
70980,19.253376
32253,3.9215727
91359,16.781864
251579,5.851975
99559,87.92276
92613,29.18353
111293,13.04478
13850,77.36633
193106,15.022072
272399,30.184113
209956,10.650401
62666,19.429024
257346,2.663951
46909,10.294767
97372,30.100492
26309,9.060308
81173,3.147629
40057,15.892979
121217,11.902241
240178,48.39203
3086,247.87852
280427,19.548227
30936,7.2916217
143810,91.7903
73988,12.804644
201026,18.231121
8271,22.598938
143624,36.539818
123428,42.011642
56328,14.883135
205826,7.9199567
19919,27.617842
263859,4.9640565
32719,21.421213
23862,6.442252
163177,17.167505
42436,6.213789
175364,3.8506467
116365,22.418282
54635,5.681148
157337,187.28073
77968,19.7538
100046,29.75352
133191,4.949538
216012,2.4847288
193312,28.130518
21627,62.152664
49650,3.926211
226961,120.96299
263864,9.426256
233017,11.033225
280945,8.909506
86468,2.5781121
15834,5.202161
49774,24.357111
28894,17.667923
249297,37.26309
30731,11.166677
292152,10.168146
276681,18.279839
135821,7.410469
73384,25.135536
269848,3.2769032
36606,173.51974
100810,4.3566766
134257,13.86596
58464,57.875168
48509,24.493635
199160,14.086685
69958,16.594458
261279,19.59456
78152,21.745003
156531,11.6649
150917,8.785987
9627,5.414324
114973,16.66635
218950,28.404188
207970,117.80205
208277,8.195967
291006,18.421127
103181,27.372778
34095,11.037943
159981,18.762314
57345,190.7197
23997,10.620064
250892,8.382968
296219,84.34823
10194,13.6722145
254245,11.3236
193062,5.2673125
96180,9.551109
19557,36.326294
60224,13.217323
277867,6.240397
10950,22.679974
6081,20.8434
72279,4.3473873
158,17.39467
116230,31.940113
53812,49.806572
122335,137.76094
118298,14.011489
288276,10.447327
112484,31.418438
184138,11.478863
110249,10.906981
247417,15.322389
298025,2.5565279
145918,98.604065
65900,43.451378
33696,7.5660944
138959,10.141299
294390,65.91289
41912,22.525908
287064,4.450245
122034,21.814125
172374,2.3506613
71753,4.5635114
213967,5.2292566
175355,6.901481
263748,5.0727057
132887,49.78355
97319,6.343694
165964,31.924267
145394,48.962097
245273,11.334532
4193,17.287327
243018,10.472623
119533,30.256157
279058,47.951595
117365,70.8616
147335,25.590553
66739,27.2613
152896,8.994778
14269,6.5367937
19278,10.954782
108586,14.376074
161004,119.62131
183278,28.483654
125809,11.457096
220962,7.441716
224355,41.29223
107175,26.29303
230070,27.822235
209650,12.343507
227072,28.715614
258851,4.354146
71791,35.01519
215026,23.233969
52677,51.899406
251125,16.91247
96420,29.947515
213847,119.20715
64997,10.535019
294703,13.724222
89486,34.407524
186121,3.733169
257102,17.65458
86482,2.7398064
255713,19.364462
113192,1.4403131
221112,8.1714325
93150,13.06513
123268,30.918509
217589,96.80614
150586,42.706467
49219,19.941614
298257,14.816781
227846,45.894375
147396,30.216412
56672,11.548759
295581,10.681151
9311,8.281875
259435,61.897636
259640,6.4356937
123127,45.505486
263275,7.7211366
110120,5.39931
113418,18.710117
190134,57.87093
289390,16.063122
26363,20.958849
183516,7.5368514
254098,5.8044853
261125,11.97631
593,16.289162
237452,8.344458
50777,182.91667
86228,5.508056
283667,4.204917
56366,13.630384
167861,11.498123
20748,74.32605
68899,19.933172
16968,12.525049
166773,10.971315
178480,38.066284
171085,4.4621677
68159,21.609432
119161,48.221127
150877,9.64957
163748,12.143368
82291,8.297973
29110,27.322567
23415,28.711044
187212,10.703756
77627,22.797565
186951,2.7489703
54959,16.838114
108211,12.0500145
234806,27.199419
60114,23.439661
95820,29.966484
34642,4.822342
164516,15.841428
46947,8.688749
55492,7.3818836
262178,4.53023
2455,27.891958
246981,41.109695
83878,2.8566306
3534,134.44911
40620,11.052842
130478,8.302042
180637,22.725443
296534,18.377342
150697,29.72367
247167,11.2971115
142874,23.743004
256478,3.8029785
95101,31.735958
227003,25.180151
146559,67.227936
1523,47.012043
12816,22.83789
179984,21.872046
43077,6.839733
266661,13.554914
240472,20.584362
138548,26.509079
104508,3.0316873
184320,8.790815
116553,13.834166
116487,8.1353655
232596,28.223679
270325,9.036835
287846,7.0648656
238288,21.569551
150661,8.40248
134672,20.746737
107375,27.171127
169141,13.115309
160008,21.238644
128667,173.93823
258253,9.2759
237746,29.76892
115818,21.454235
28825,25.250854
156595,20.12503
249191,19.634785
82584,17.854553
136801,5.0693
162664,13.62516
94790,27.9206
27335,4.9487267
162580,6.723896
279890,10.549213
127813,49.464092
261527,20.214409
48132,9.5444145
292470,22.99881
27330,4.9926376
55381,72.68863
183313,7.67308
107845,14.656739
78674,42.74281
245909,28.194101
285257,5.620396
32995,27.581144
28375,4.2039123
238630,23.637451
49290,11.113816
157588,240.65225
100139,19.4867
40288,14.266845
46335,99.11289
56887,20.51849
71091,25.936188
7750,6.9400887
190036,39.97962
230382,21.799042
282760,50.431858
249175,11.721861
94049,16.66076
136508,15.105015
115367,12.897313
159686,28.618626
172134,3.0007925
132458,10.843917
59224,5.5519342
58304,2.265713
89430,39.54885
9895,18.556955
7929,10.416468
29552,49.476727
177449,19.802269
57216,36.15528
75303,4.7918406
88645,11.689361
61013,7.493489
201560,2.9211903
91250,23.25106
55607,39.191048
179091,18.671947
31093,4.9122453
190244,69.630325
121065,13.286219
71719,17.040438
133392,40.26529
219141,45.771164
206180,12.355703
284791,4.627774
259635,5.247071
148904,19.23892
176304,56.143227
227087,8.499582
253966,16.175348
293798,21.175743
84130,13.863167
99490,81.608574
132790,18.865026
94357,26.581982
280581,9.454239
220048,11.539429
146352,25.57216
263144,169.63956
786,44.334293
249076,29.43557
248301,14.488086
28281,2.7125816
90403,9.700316
128986,12.852099
134467,36.96545
124060,12.15881
243036,18.172485
232898,11.087502
61517,6.2409067
249719,34.605785
30953,4.7556686
36698,26.12976
252381,15.570446
9677,7.2676315
179394,3.990019
285908,10.002547
143443,44.532696
675,13.16845
248340,19.119186
41657,3.9578476
121447,8.484323
24640,21.58792
94048,12.225773
218003,40.571697
104723,18.183477
102533,19.488083
111322,3.2108932
297313,13.61731
251344,6.5090375
238465,20.613285
218952,25.173674
123018,16.009706
295484,8.960066
241105,181.43854
288070,5.852581
152119,28.051546
295553,40.477962
102750,8.099979
131731,95.45458
93565,6.669056
119692,17.713997
25421,4.663821
254539,10.409897
161561,89.01898
211915,5.2546005
36128,44.217484
202601,7.6655626
150864,26.061735
108448,19.137793
258743,7.6853323
256036,47.33811
249280,34.718212
132770,7.128871
149074,22.943
84787,13.542434
44757,120.648186
249491,4.382718
196124,49.92825
184095,11.670046
285565,3.1081975
283267,50.777893
258339,25.62128
294587,14.601553
50659,7.5732517
186949,3.928485
154242,13.268684
68136,16.991106
45457,3.3722506
191351,176.44257
229364,21.420507
106208,13.454537
62169,12.110421
142699,86.5869
223103,22.387749
273287,12.954447
133756,43.482895
200056,18.311035
169456,6.129535
210053,25.96896
24292,28.241617
173558,34.733162
119245,28.435093
118621,20.291103
282252,1.9774559
293416,12.338612
261118,64.909904
246873,5.046675
82328,14.461256
43592,9.180088
157365,236.10419
95759,50.748905
200444,34.248158
174381,7.138689
84638,4.7315197
38839,15.178733
30847,48.086617
15097,41.778015
60277,34.08979
117854,10.363915
50077,22.549809
264559,2.4711616
94741,26.809109
171013,6.8920484
97513,26.796589
108696,9.964302
287533,5.276675
3166,7.570525
182822,14.697334
222147,33.022495
131716,20.308949
180215,8.661201
282872,2.280259
28963,3.1822927
24973,13.910515
158615,10.272113
146411,5.034366
279651,32.989437
131468,17.544733
138806,40.16764
141290,1.5994668
63790,16.027798
58971,32.647194
239890,11.453384
85976,8.063627
3061,16.995842
254647,7.4333477
168520,11.856119
242313,17.030949
210415,8.4270315
143100,20.738453
119606,11.400111
261629,10.268381
71937,86.77228
292869,7.9394603
263779,55.526764
35845,77.92784
70615,26.65017
165109,21.588844
241200,6.2315364
202381,3.560273
50170,21.60046
166967,2.3492746
196023,73.27544
25703,2.770436
165643,6.8220134
91803,8.561403
64895,12.938267
209073,17.875828
54093,15.568546
196865,5.8946295
58415,53.235256
260951,3.6276295
179372,17.116186
249803,6.201959
266738,15.017309
299253,33.369995
75454,28.294386
268090,3.959605
112854,46.82299
145524,93.33624
271316,14.045883
167728,37.261986
41628,7.116109
162716,7.90876
75994,119.74578
14703,83.33249
70184,7.7173386
186926,4.0676327
245214,14.012398
72566,13.505922
220669,21.71365
76882,32.8749
242886,14.193782
217079,24.435825
139949,4.826474
168102,12.904549
292286,4.8401556
174240,2.195047
110381,17.83716
45140,9.096698
224753,7.922158
93436,14.044097
262684,30.834171
19601,9.442398
155057,6.958583
21904,18.43703
82621,5.9152784
219275,33.897125
37496,9.077059
273253,16.305925
149772,16.752775
101636,28.774595
226081,4.1640873
257431,24.444147
232532,43.441288
7983,33.710155
210601,9.738591
247525,19.302027
234885,4.8889456
248199,10.518253
295089,3.6336436
176643,9.7482605
141656,12.601365
94641,67.41579
55201,28.272665
210962,81.014854
200098,7.0492635
92835,41.10096
104141,31.979624
42778,22.136396
11342,23.35721
122746,3.4417844
80724,9.4581175
110517,11.672348
64093,12.236757
62929,39.33908
263169,4.834712
36107,8.330969
58169,2.7673817
226429,68.91609
278663,55.608627
107404,15.129915
44859,75.62193
261561,37.430233
46600,21.015543
100382,11.29257
10908,15.906187
103643,12.5348425
178340,8.443046
290043,3.5899906
68365,81.59003
150557,18.954748
139239,40.1109
9925,35.63633
202327,21.370007
97144,5.587669
212778,17.507904
197419,54.74343
115920,31.386833
162748,10.241879
102437,15.263391
28896,29.62161
117564,28.225803
292847,8.520095
212957,11.573908
168462,18.221514
191757,21.603575
8230,10.096077
196015,63.94923
187506,10.850365
205660,11.694447
231637,9.576227
93692,6.6359267
224449,12.674139
126685,7.642687
108669,16.776993
37654,34.225044
240218,11.259436
36907,33.009235
215636,6.2828407
105640,21.491512
277130,0.83894736
75545,10.535828
88223,9.718594
61071,18.992958
60510,5.5101814
63481,17.004225
232408,47.93296
242042,100.95687
26308,16.101185
54719,10.925147
26990,12.980509
248812,32.04826
56967,23.243204
261856,2.3552217
136350,9.191852
102879,7.466815
73851,22.246567
16558,39.362812
102196,6.044055
216126,20.599192
41449,4.864295
291960,3.367123
83765,4.880508
110141,8.8275795
273695,3.2947974
249569,7.99286
3619,144.9078
152825,31.285545
119231,43.475555
160752,58.605656
269912,7.2969
126224,6.87333
142301,68.18671
90627,5.1050286
103442,15.926886
214087,9.532267
138830,39.27442
224217,44.74289
283167,40.234932
149073,28.518175
240645,7.9034667
278946,53.97764
244100,8.992989
172599,8.297767
283588,11.97048
1675,44.1648
21979,28.571556
156585,9.6782055
23440,17.230839
143796,67.68794
8725,19.046772
87770,9.848104
189905,139.29556
293036,6.3418894
128747,7.702339
71774,10.719698
208915,20.767673
128493,4.7928987
170053,82.50637
260331,80.41294
275759,4.244416
111964,9.586313
123133,17.121866
91715,10.204718
294336,3.4415367
116641,10.967295
857,8.487098
214513,23.775513
136776,5.6294804
22823,17.030483
39332,25.161968
61798,22.019459
22089,25.787088
166497,16.812227
79520,12.110888
20698,52.326786
146819,29.03522
181706,5.6115093
299357,19.911358
186658,3.9759066
165865,13.415344
252197,12.912341
72291,71.03661
216740,4.773963
225922,22.517433
222871,42.995544
110213,4.952405
296474,18.48863
44307,8.330134
107911,38.738853
177915,13.818941
184331,9.186087
162568,2.7972379
231105,38.56383
187519,16.219704
130626,15.353415
48873,7.9107227
243420,20.648975
189675,43.030468
53813,35.286808
289287,3.1198432
96577,12.279189
211736,6.6981874
234465,17.762894
268561,16.26284
270832,64.76825
247702,30.683197
187016,32.964787
197738,60.29553
128096,41.145973
270932,4.859926
270925,96.53969
158091,18.753439
207848,30.239895
273035,2.5478733
99954,3.301191
285332,15.5482025
3632,66.55023
70279,16.662058
8974,33.359207
10673,21.994314
51894,35.85676
253273,7.26292
291670,34.565773
270560,19.475683
53817,20.665436
182877,27.29605
104888,15.657872
187222,33.156353
150986,10.458121
161843,26.918623
34116,17.32909
83897,148.18242
30582,12.8236475
239138,25.61456
119327,25.119658
89624,41.93963
165769,12.064049
274174,27.3976
244374,17.457258
257248,3.9462936
152915,6.570505
126719,38.4978
145797,13.674454
5120,107.063934
93559,9.844039
21744,40.271225
8403,5.9897156
127980,15.382659
260018,9.629994
280950,8.790776
46879,19.689703
68990,16.121988
181988,18.178877
6417,33.278915
153040,5.49829
201864,7.565147
231107,55.977634
89965,18.169785
266686,13.596094
274218,13.401068
289980,13.352884
181573,9.130122
39538,5.087095
152251,24.058985
164866,13.180315
97351,9.19618
37128,1.8524109
22400,12.878254
277897,2.8264346
167212,1.6230175
186431,25.922216
150597,22.424072
79834,7.648388
268203,38.35461
83297,4.230646
58379,17.473913
123213,4.714469
85338,18.458462
240934,42.48891
94400,36.117702
120163,8.148989
15261,37.130196
166737,12.670463
104993,6.3269444
143350,21.156845
170700,17.166885
253948,7.1543536
166443,21.03315
148551,49.943043
147016,91.55728
187053,20.096367
41668,9.104061
39043,38.71046
197537,19.159924
87100,7.04835
26269,6.7975
66764,71.67808
116201,13.294184
191911,14.067943
233918,88.24637
87830,3.8796976
121573,23.911283
119651,30.603287
173373,2.2395544
218537,21.05613
145682,75.71776
76164,13.053247
222723,35.973595
297543,16.281063
69828,25.357016
164589,10.590155
108984,20.71331
142087,37.387386
61214,21.97089
11136,35.738766
56845,18.244675
51386,28.59112
138351,11.991293
152183,31.736584
18988,10.463581
61524,68.80859
68476,18.291637
278792,3.5154438
198391,16.364742
86664,14.922643
90765,2.9372592
76138,8.697055
143341,25.826786
185740,8.710306
258472,5.4684806
35846,50.630447
66251,7.706874
225838,105.32486
277900,3.3033037
122635,14.9988365
2453,44.398186
124710,3.6000996
144285,64.63992
101593,30.028023
55576,86.0029
78086,2.4545834
254102,34.93256
266927,5.644472
98639,19.11043
190956,35.039513
74929,51.529892
252425,0.89631665
246007,51.91211
217160,6.0110493
123388,30.326546
297094,10.053969
11395,154.62727
24842,13.122122
133065,6.5118904
31237,9.251439
252406,184.07538
175451,29.804226
210877,56.1125
17115,26.046215
275427,25.713108
121811,125.668655
15916,6.720779
93457,6.4652996
129081,11.0225
198321,11.906271
158249,9.495976
134932,15.0393095
141387,12.243292
255324,1.4908887
283913,16.20576
47886,25.949715
249303,51.50549
299141,11.31485
229746,35.050583
218945,10.826704
55380,15.595307
267246,74.57501
71334,10.176474
251447,8.755077
27897,6.006494
136675,11.513315
16209,17.551807
224031,12.0094
149089,50.98606
61611,53.008076
31492,11.199392
237062,16.467525
240598,13.292947
40189,2.6910496
324,8.083485
106977,17.816265
51383,9.042407
47094,2.4423358
43662,39.641876
267682,9.3288
51925,24.437008
39306,4.8314495
281433,3.464684
212659,14.711941
246479,5.7185297
256549,5.846029
176306,5.530386
148229,1.1948494
230251,11.990407
14362,18.466675
168871,13.682187
120593,30.402657
216224,74.60803
89729,13.660689
204961,4.564359
257518,52.80152
31312,3.6929305
196772,11.229391
178525,20.617481
298008,53.742702
238072,69.4133
273883,5.247651
102481,28.852615
76650,5.3486385
261191,6.765501
243474,7.6741595
254587,11.924592
143643,27.707474
102645,25.794083
265501,2.462326
80157,32.75789
125491,12.354041
283370,11.13547
286770,8.310748
178153,8.536877
7753,6.6314826
244274,15.972125
22034,47.821533
182167,10.29397
118774,11.688347
37592,50.886063
20735,26.009422
214704,3.0025442
229406,51.578697
217458,2.4335139
31595,12.256445
103559,18.91905
273358,4.160039
151702,12.665764
290569,13.016577
30032,13.668398
13658,3.5679789
119153,15.710766
137112,4.347754
53506,32.601242
32489,3.4744396
86705,15.370184
69527,7.914008
295975,8.663053
101669,18.765472
150498,5.669786
92315,19.112463
125090,10.617186
7562,3.7991824
18209,95.1903
6463,81.541046
278166,6.7587647
84623,25.744034
41603,19.834538
284394,1.2404028
95899,12.380908
263726,9.287014
187799,2.7976122
206081,17.775227
69461,2.1587038
208762,22.676952
179639,24.398272
232337,7.3312397
168161,32.41141
201920,10.2160225
129362,27.085154
56278,45.61565
178602,8.563934
258020,8.003003
67449,10.789003
269460,2.3897796
173475,12.016337
79440,12.751408
239361,7.4878635
60172,7.958078
180806,11.726718
51197,5.7866488
135049,32.05351
62024,67.795555
274449,18.253344
159651,11.541121
277225,8.074579
37068,11.740273
223735,27.460936
184072,9.725925
9352,9.192228
191121,2.446184
18930,20.592505
47944,69.532455
92005,4.8220205
111068,68.733734
16011,16.127047
181583,9.591589
269342,3.1380332
68200,64.50185
282237,7.0155964
240459,10.403435
122122,2.402616
117480,2.6252742
288904,7.7702284
220458,44.96673
34750,6.6116796
137379,12.767679
176940,6.489931
147243,28.300728
118069,16.326721
240032,6.544519
64116,12.780697
96547,19.967354
297301,9.98961
103244,6.9711256
179617,7.639619
133165,18.184227
253751,15.736499
118208,6.3895493
261096,13.557059
168697,12.727724
64526,10.145611
51876,18.645851
220621,5.1495347
181125,52.945198
14888,5.1467423
194341,14.020718
197403,32.900795
261984,19.164413
284414,14.316902
8865,22.761808
14667,31.397491
226790,11.362996
190424,9.317715
115736,19.970753
13504,19.49366
281866,12.386097
30175,6.276805
50017,2.7463255
74900,26.12006
295053,1.1958939
217402,21.58836
109864,36.37784
151192,8.5201
144227,40.81797
69946,70.28728
38118,12.353637
27503,5.9141665
249951,5.6360693
24994,23.101362
4918,7.057074
148156,1.4644809
50619,4.7292957
195360,63.174187
279397,46.83632
193403,20.37215
74896,19.599167
179236,18.897032
60699,48.171467
132163,8.362876
272108,47.148857
122390,29.862919
275532,28.448078
101914,103.62575
99946,14.8721
263393,14.978313
4164,11.000578
187367,7.43628
34382,14.214103
114568,15.864717
246213,36.448746
206508,11.521851
136539,2.7105956
95824,31.598072
5416,48.78305
211088,32.761456
233251,22.738548
43607,53.605335
6443,35.41424
269758,2.1945748
224281,9.506569
162934,7.656931
89984,1.3385493
103776,12.734245
86907,42.492584
223425,13.68697
134967,17.88969
250761,6.8886814
112717,36.848465
220865,1.5093598
224116,40.983315
34926,12.846513
215745,9.251691
235675,31.44882
263009,15.961923
62087,25.009808
251415,12.603184
217131,23.00367
169334,9.736003
267161,18.2081
120777,22.766941
219580,22.935543
240342,4.6291614
38045,8.819872
208549,11.042209
163943,21.72472
279353,25.89384
114932,4.8110228
208639,12.620605
14558,4.6432805
226567,46.030167
4059,29.412394
133862,6.236896
